time, Quad.IMU.AX
5.779764,-0.022053
5.784763,-0.021554
5.789763,-0.023139
5.794763,-0.021710
5.799762,-0.027085
5.804762,-0.029009
5.809762,-0.025311
5.814761,-0.026187
5.819761,-0.020876
5.824760,-0.019770
5.829760,-0.007628
5.834760,-0.008259
5.839759,-0.008286
5.844759,-0.008798
5.849759,-0.007734
5.854758,-0.005781
5.859758,-0.015882
5.864758,-0.015129
5.869757,-0.013836
5.874757,-0.012218
5.879756,-0.014005
5.884756,-0.016811
5.889756,-0.017901
5.894755,-0.015408
5.899755,-0.016616
5.904755,-0.014821
5.909754,-0.013745
5.914754,-0.012613
5.919754,-0.006520
5.924753,-0.007355
5.929753,-0.007642
5.934752,-0.005651
5.939752,-0.002440
5.944752,-0.000379
5.949751,-0.008315
5.954751,-0.008665
5.959751,-0.005109
5.964750,-0.006153
5.969750,0.001474
5.974750,0.003092
5.979749,0.005433
5.984749,0.004519
5.989748,0.011866
5.994748,0.013036
5.999748,0.017932
6.004747,0.018839
6.009747,0.018871
6.014747,0.019589
6.019746,0.016721
6.024746,0.016328
6.029746,0.015930
6.034745,0.018751
6.039745,0.016580
6.044744,0.016052
6.049744,0.015982
6.054744,0.013910
6.059743,0.009175
6.064743,0.008795
6.069743,0.015708
6.074742,0.016282
6.079742,0.015226
6.084742,0.010958
6.089741,0.010777
6.094741,0.011243
6.099741,0.014735
6.104740,0.015837
6.109740,0.019300
6.114739,0.014754
6.119739,0.014931
6.124739,0.013285
6.129738,0.001046
6.134738,0.003055
6.139738,0.009062
6.144737,0.010599
6.149737,0.006179
6.154737,0.006491
6.159736,0.015312
6.164736,0.013396
6.169735,0.013718
6.174735,0.016793
6.179735,0.008483
6.184734,0.006101
6.189734,0.012305
6.194734,0.015459
6.199733,0.022755
6.204733,0.027412
6.209733,0.035393
6.214732,0.036200
6.219732,0.035022
6.224731,0.036760
6.229731,0.028259
6.234731,0.032619
6.239730,0.037999
6.244730,0.041960
6.249730,0.048078
6.254729,0.047673
6.259729,0.046322
6.264729,0.049026
6.269728,0.055792
6.274728,0.053005
6.279727,0.049444
6.284727,0.053993
6.289727,0.063228
6.294726,0.065126
6.299726,0.060767
6.304726,0.058683
6.309725,0.060388
6.314725,0.068431
6.319725,0.063954
6.324724,0.063335
6.329724,0.070647
6.334723,0.074059
6.339723,0.072761
6.344723,0.074378
6.349722,0.077292
6.354722,0.074801
6.359722,0.080495
6.364721,0.078597
6.369721,0.078168
6.374721,0.076983
6.379720,0.076689
6.384720,0.075465
6.389719,0.072658
6.394719,0.070039
6.399719,0.069235
6.404718,0.072894
6.409718,0.070256
6.414718,0.071329
6.419717,0.064267
6.424717,0.064634
6.429717,0.056392
6.434716,0.054663
6.439716,0.058278
6.444715,0.057817
6.449715,0.066634
6.454715,0.069558
6.459714,0.067283
6.464714,0.069088
6.469714,0.065073
6.474713,0.066067
6.479713,0.069154
6.484713,0.074640
6.489712,0.070648
6.494712,0.069863
6.499712,0.057899
6.504711,0.057900
6.509711,0.056869
6.514710,0.054379
6.519710,0.048859
6.524710,0.049141
6.529709,0.051218
6.534709,0.056714
6.539709,0.064397
6.544708,0.065719
6.549708,0.061303
6.554708,0.061736
6.559707,0.060098
6.564707,0.056242
6.569706,0.061518
6.574706,0.060247
6.579706,0.056907
6.584705,0.058330
6.589705,0.053963
6.594705,0.054666
6.599704,0.046549
6.604704,0.051720
6.609704,0.048974
6.614703,0.047111
6.619703,0.050531
6.624702,0.048504
6.629702,0.040501
6.634702,0.040359
6.639701,0.038002
6.644701,0.039376
6.649701,0.046544
6.654700,0.045276
6.659700,0.046365
6.664700,0.041475
6.669699,0.038935
6.674699,0.039138
6.679698,0.042746
6.684698,0.040393
6.689698,0.028983
6.694697,0.029065
6.699697,0.019777
6.704697,0.019572
6.709696,0.019911
6.714696,0.019139
6.719696,-0.002775
6.724695,-0.002475
6.729695,-0.001866
6.734694,-0.002007
6.739694,-0.002680
6.744694,-0.004921
6.749693,-0.002029
6.754693,-0.003478
6.759693,-0.002997
6.764692,-0.003890
6.769692,-0.006080
6.774692,-0.006638
6.779691,-0.006844
6.784691,-0.006882
6.789690,-0.011705
6.794690,-0.014467
6.799690,-0.006420
6.804689,-0.008419
6.809689,-0.017736
6.814689,-0.017786
6.819688,-0.026857
6.824688,-0.026469
6.829688,-0.016854
6.834687,-0.017405
6.839687,-0.011404
6.844687,-0.010748
6.849686,-0.028452
6.854686,-0.029128
6.859685,-0.029061
6.864685,-0.025993
6.869685,-0.026839
6.874684,-0.025617
6.879684,-0.013840
6.884684,-0.012502
6.889683,-0.011155
6.894683,-0.010714
6.899683,-0.025302
6.904682,-0.023836
6.909682,-0.019360
6.914681,-0.019666
6.919681,-0.020056
6.924681,-0.019662
6.929680,-0.013221
6.934680,-0.015852
6.939680,-0.005232
6.944679,-0.006799
6.949679,-0.002066
6.954679,-0.001397
6.959678,0.002487
6.964678,0.004095
6.969677,0.007216
6.974677,0.007173
6.979677,0.008714
6.984676,0.010773
6.989676,0.005303
6.994676,0.004226
6.999675,-0.000482
7.004675,0.001387
7.009675,0.002073
7.014674,0.003279
7.019674,0.010591
7.024673,0.009582
7.029673,0.007464
7.034673,0.008033
7.039672,0.003519
7.044672,0.002941
7.049672,0.003422
7.054671,0.005883
7.059671,0.006714
7.064671,0.006643
7.069670,0.005033
7.074670,0.007885
7.079669,0.007315
7.084669,0.005756
7.089669,0.005094
7.094668,0.004132
7.099668,0.001139
7.104668,0.001343
7.109667,0.002240
7.114667,0.001612
7.119667,0.007209
7.124666,0.006829
7.129666,0.009174
7.134665,0.010740
7.139665,0.017914
7.144665,0.019789
7.149664,0.019324
7.154664,0.018526
7.159664,0.029320
7.164663,0.029209
7.169663,0.025564
7.174663,0.025254
7.179662,0.028207
7.184662,0.028596
7.189662,0.027339
7.194661,0.029207
7.199661,0.022810
7.204660,0.025199
7.209660,0.027905
7.214660,0.026425
7.219659,0.020200
7.224659,0.018784
7.229659,0.015821
7.234658,0.014520
7.239658,0.011571
7.244658,0.009106
7.249657,0.007194
7.254657,0.004040
7.259656,0.001346
7.264656,-0.000721
7.269656,-0.004096
7.274655,-0.004236
7.279655,-0.003790
7.284655,-0.006228
7.289654,0.006983
7.294654,0.004531
7.299654,0.005661
7.304653,0.004053
7.309653,0.004690
7.314652,0.004971
7.319652,-0.006477
7.324652,-0.006741
7.329651,-0.006371
7.334651,-0.008140
7.339651,-0.007394
7.344650,-0.007805
7.349650,-0.000136
7.354650,0.002337
7.359649,0.003091
7.364649,0.002499
7.369648,-0.000926
7.374648,-0.004404
7.379648,-0.001861
7.384647,-0.001328
7.389647,-0.012564
7.394647,-0.014641
7.399646,-0.012207
7.404646,-0.011335
7.409646,-0.010439
7.414645,-0.010165
7.419645,-0.008575
7.424644,-0.009586
7.429644,-0.015042
7.434644,-0.012840
7.439643,-0.013349
7.444643,-0.015084
7.449643,-0.014014
7.454642,-0.013319
7.459642,-0.013080
7.464642,-0.015960
7.469641,-0.017820
7.474641,-0.015484
7.479640,-0.020731
7.484640,-0.023056
7.489640,-0.019793
7.494639,-0.017809
7.499639,-0.019981
7.504639,-0.021188
7.509638,-0.015884
7.514638,-0.013927
7.519638,-0.010688
7.524637,-0.012230
7.529637,-0.010471
7.534636,-0.012842
7.539636,-0.010572
7.544636,-0.010656
7.549635,-0.008378
7.554635,-0.007419
7.559635,-0.014958
7.564634,-0.018075
7.569634,-0.022346
7.574634,-0.026029
7.579633,-0.028705
7.584633,-0.032075
7.589633,-0.027709
7.594632,-0.027901
7.599632,-0.034046
7.604631,-0.035421
7.609631,-0.029353
7.614631,-0.032562
7.619630,-0.029429
7.624630,-0.031762
7.629630,-0.027223
7.634629,-0.025432
7.639629,-0.027612
7.644629,-0.031466
7.649628,-0.024666
7.654628,-0.020611
7.659627,-0.023540
7.664627,-0.023783
7.669627,-0.033754
7.674626,-0.031629
7.679626,-0.036807
7.684626,-0.038792
7.689625,-0.033608
7.694625,-0.033996
7.699625,-0.035573
7.704624,-0.036098
7.709624,-0.043180
7.714623,-0.045065
7.719623,-0.046609
7.724623,-0.047468
7.729622,-0.043555
7.734622,-0.041208
7.739622,-0.040386
7.744621,-0.043027
7.749621,-0.036767
7.754621,-0.036396
7.759620,-0.029296
7.764620,-0.027789
7.769619,-0.023720
7.774619,-0.027699
7.779619,-0.021943
7.784618,-0.016108
7.789618,-0.011252
7.794618,-0.009741
7.799617,-0.010942
7.804617,-0.010348
7.809617,-0.005882
7.814616,-0.004382
7.819616,-0.005357
7.824615,-0.003636
7.829615,-0.008124
7.834615,-0.005972
7.839614,-0.004066
7.844614,-0.006413
7.849614,-0.006353
7.854613,-0.005936
7.859613,-0.009837
7.864613,-0.010339
7.869612,-0.016368
7.874612,-0.013369
7.879611,-0.021381
0.005000,0.000048,0.300030
0.010000,0.000096,0.300057
0.015000,0.000174,0.300105
0.020000,0.000220,0.300143
0.025000,0.000313,0.300210
0.030000,0.000357,0.300260
0.035000,0.000411,0.300344
0.040000,0.000441,0.300407
0.045000,0.000501,0.300509
0.050000,0.000536,0.300583
0.055000,0.000602,0.300704
0.060000,0.000787,0.300790
0.065000,0.000881,0.300928
0.070000,0.000885,0.301027
0.075000,0.001017,0.301183
0.080000,0.000951,0.301293
0.085000,0.001114,0.301468
0.090000,0.001329,0.301590
0.095000,0.001568,0.301782
0.100000,0.001832,0.301916
0.105000,0.030035,0.299776
0.110000,0.030167,0.299857
0.115000,0.030388,0.299983
0.120000,0.030553,0.300070
0.125000,0.030779,0.300205
0.130000,0.030921,0.300298
0.135000,0.031136,0.300441
0.140000,0.031280,0.300540
0.145000,0.031511,0.300693
0.150000,0.031649,0.300798
0.155000,0.031864,0.300960
0.160000,0.031909,0.301071
0.165000,0.032139,0.301241
0.170000,0.032288,0.301358
0.175000,0.032472,0.301538
0.180000,0.032624,0.301661
0.185000,0.032874,0.301850
0.190000,0.033130,0.301978
0.195000,0.033395,0.302176
0.200000,0.033638,0.302311
0.205000,0.019716,0.299956
0.210000,0.020221,0.300055
0.215000,0.020988,0.300206
0.220000,0.021513,0.300308
0.225000,0.022323,0.300465
0.230000,0.022877,0.300572
0.235000,0.023702,0.300735
0.240000,0.024275,0.300845
0.245000,0.025117,0.301014
0.250000,0.025626,0.301129
0.255000,0.026480,0.301304
0.260000,0.026995,0.301423
0.265000,0.027788,0.301604
0.270000,0.028329,0.301726
0.275000,0.029098,0.301913
0.280000,0.029633,0.302040
0.285000,0.030429,0.302233
0.290000,0.030951,0.302364
0.295000,0.031774,0.302563
0.300000,0.032285,0.302697
0.305000,0.041092,0.300239
0.310000,0.041617,0.300346
0.314999,0.042408,0.300509
0.319999,0.042944,0.300619
0.324999,0.043747,0.300786
0.329999,0.044290,0.300899
0.334999,0.045087,0.301071
0.339999,0.045630,0.301187
0.344999,0.046408,0.301364
0.349999,0.046921,0.301483
0.354999,0.047640,0.301664
0.359999,0.048112,0.301786
0.364999,0.048831,0.301972
0.369999,0.049289,0.302097
0.374999,0.049974,0.302287
0.379999,0.050435,0.302416
0.384999,0.051087,0.302610
0.389999,0.051523,0.302742
0.394998,0.052154,0.302941
0.399998,0.052561,0.303075
0.404998,0.049350,0.300557
0.409998,0.049899,0.300669
0.414998,0.050720,0.300839
0.419998,0.051262,0.300953
0.424998,0.052059,0.301126
0.429998,0.052575,0.301243
0.434998,0.053325,0.301420
0.439998,0.053820,0.301539
0.444998,0.054556,0.301719
0.449998,0.055018,0.301841
0.454998,0.055726,0.302025
0.459998,0.056201,0.302150
0.464998,0.056925,0.302338
0.469997,0.057429,0.302464
0.474997,0.058149,0.302656
0.479997,0.058706,0.302785
0.484997,0.059518,0.302981
0.489997,0.060029,0.303112
0.494997,0.060826,0.303311
0.499997,0.061376,0.303445
0.504997,0.050792,0.300890
0.509997,0.050966,0.301004
0.514997,0.051217,0.301178
0.519997,0.051358,0.301295
0.524997,0.051587,0.301471
0.529997,0.051744,0.301590
0.534997,0.051977,0.301770
0.539997,0.052142,0.301891
0.544997,0.052432,0.302074
0.549996,0.052630,0.302197
0.554996,0.052925,0.302383
0.559996,0.053163,0.302509
0.564996,0.053452,0.302698
0.569996,0.053575,0.302825
0.574996,0.053781,0.303018
0.579996,0.053915,0.303147
0.584996,0.054144,0.303343
0.589996,0.054250,0.303475
0.594996,0.054496,0.303674
0.599996,0.054603,0.303808
0.604996,0.057503,0.301226
0.609996,0.057662,0.301343
0.614996,0.057884,0.301519
0.619996,0.058043,0.301638
0.624996,0.058315,0.301816
0.629995,0.058490,0.301937
0.634995,0.058757,0.302118
0.639995,0.058906,0.302240
0.644995,0.059189,0.302425
0.649995,0.059400,0.302549
0.654995,0.059669,0.302736
0.659995,0.059845,0.302862
0.664995,0.060114,0.303052
0.669995,0.060258,0.303180
0.674995,0.060531,0.303373
0.679995,0.060602,0.303503
0.684995,0.060865,0.303698
0.689995,0.061109,0.303830
0.694995,0.061357,0.304028
0.699995,0.061397,0.304162
0.704994,0.037063,0.301563
0.709994,0.037182,0.301681
0.714994,0.037456,0.301859
0.719994,0.037668,0.301978
0.724994,0.037953,0.302158
0.729994,0.038154,0.302280
0.734994,0.038415,0.302462
0.739994,0.038579,0.302585
0.744994,0.038846,0.302771
0.749994,0.039024,0.302895
0.754994,0.039289,0.303083
0.759994,0.039455,0.303209
0.764994,0.039681,0.303400
0.769994,0.039858,0.303528
0.774994,0.040114,0.303721
0.779994,0.040295,0.303850
0.784993,0.040541,0.304046
0.789993,0.040669,0.304177
0.794993,0.040901,0.304375
0.799993,0.040971,0.304508
0.804993,0.076686,0.301897
0.809993,0.076817,0.302015
0.814993,0.077301,0.302194
0.819993,0.077377,0.302314
0.824993,0.077869,0.302496
0.829993,0.078241,0.302617
0.834993,0.078694,0.302801
0.839993,0.078964,0.302924
0.844993,0.079391,0.303110
0.849993,0.079683,0.303235
0.854993,0.080136,0.303423
0.859993,0.080409,0.303549
0.864992,0.080843,0.303740
0.869992,0.081113,0.303868
0.874992,0.081545,0.304061
0.879992,0.081850,0.304191
0.884992,0.082261,0.304386
0.889992,0.082486,0.304517
0.894992,0.082887,0.304715
0.899992,0.083294,0.304847
0.904992,0.085444,0.302226
0.909992,0.085864,0.302346
0.914992,0.086295,0.302525
0.919992,0.086572,0.302646
0.924992,0.087026,0.302828
0.929992,0.087345,0.302950
0.934992,0.087765,0.303134
0.939991,0.087998,0.303257
0.944991,0.088444,0.303443
0.949991,0.088730,0.303568
0.954991,0.089108,0.303757
0.959991,0.089274,0.303883
0.964991,0.089591,0.304074
0.969991,0.089804,0.304202
0.974991,0.090105,0.304394
0.979991,0.090336,0.304524
0.984991,0.090628,0.304719
0.989991,0.090694,0.304850
0.994991,0.090943,0.305047
0.999991,0.091342,0.305179
1.004991,0.108008,0.302551
1.009991,0.108381,0.302671
1.014991,0.108894,0.302851
1.019992,0.109158,0.302972
1.024992,0.109688,0.303154
1.029992,0.110006,0.303276
1.034992,0.110477,0.303460
1.039993,0.110760,0.303584
1.044993,0.111266,0.303770
1.049993,0.111605,0.303895
1.054993,0.112104,0.304083
1.059994,0.112450,0.304210
1.064994,0.112952,0.304400
1.069994,0.113219,0.304528
1.074994,0.113684,0.304720
1.079994,0.114032,0.304850
1.084995,0.114480,0.305044
1.089995,0.114726,0.305175
1.094995,0.115121,0.305372
1.099995,0.115340,0.305504
1.104996,0.127120,0.302870
1.109996,0.127186,0.302990
1.114996,0.127481,0.303170
1.119996,0.127697,0.303291
1.124997,0.128049,0.303473
1.129997,0.128305,0.303596
1.134997,0.128734,0.303780
1.139997,0.129028,0.303904
1.144997,0.129436,0.304090
1.149998,0.129684,0.304215
1.154998,0.130054,0.304403
1.159998,0.130271,0.304529
1.164998,0.130659,0.304720
1.169999,0.130902,0.304847
1.174999,0.131307,0.305039
1.179999,0.131531,0.305168
1.184999,0.131899,0.305363
1.190000,0.131930,0.305493
1.195000,0.132231,0.305689
1.200000,0.132411,0.305821
1.205000,0.128874,0.303183
1.210001,0.129176,0.303303
1.215001,0.129258,0.303483
1.220001,0.129327,0.303604
1.225001,0.129369,0.303787
1.230001,0.129438,0.303909
1.235002,0.129408,0.304093
1.240002,0.129362,0.304217
1.245002,0.129375,0.304403
1.250002,0.129392,0.304528
1.255003,0.129423,0.304716
1.260003,0.129486,0.304842
1.265003,0.129521,0.305032
1.270003,0.129369,0.305159
1.275004,0.129394,0.305351
1.280004,0.129296,0.305480
1.285004,0.129326,0.305674
1.290004,0.129233,0.305804
1.295004,0.129222,0.306000
1.300005,0.129094,0.306131
1.305005,0.114125,0.303490
1.310005,0.113815,0.303610
1.315005,0.113501,0.303791
1.320006,0.113359,0.303911
1.325006,0.112983,0.304094
1.330006,0.112767,0.304216
1.335006,0.112320,0.304400
1.340007,0.112014,0.304524
1.345007,0.111483,0.304710
1.350007,0.111111,0.304834
1.355007,0.110570,0.305022
1.360008,0.110213,0.305148
1.365008,0.109631,0.305338
1.370008,0.109286,0.305465
1.375008,0.108701,0.305657
1.380008,0.108333,0.305785
1.385009,0.107743,0.305979
1.390009,0.107596,0.306108
1.395009,0.107083,0.306304
1.400009,0.106820,0.306435
1.405010,0.112046,0.303791
1.410010,0.111758,0.303911
1.415010,0.111416,0.304091
1.420010,0.111247,0.304212
1.425011,0.110897,0.304394
1.430011,0.110623,0.304516
1.435011,0.110302,0.304700
1.440011,0.110081,0.304824
1.445011,0.109746,0.305010
1.450012,0.109510,0.305134
1.455012,0.109171,0.305322
1.460012,0.108940,0.305447
1.465012,0.108584,0.305637
1.470013,0.108268,0.305764
1.475013,0.107896,0.305955
1.480013,0.107617,0.306084
1.485013,0.107273,0.306277
1.490014,0.107085,0.306406
1.495014,0.106743,0.306601
1.500014,0.106553,0.306732
1.505014,0.142286,0.304086
1.510015,0.142306,0.304205
1.515015,0.142337,0.304386
1.520015,0.142395,0.304506
1.525015,0.142373,0.304689
1.530015,0.142325,0.304811
1.535016,0.142318,0.304994
1.540016,0.142308,0.305117
1.545016,0.142319,0.305303
1.550016,0.142325,0.305427
1.555017,0.142318,0.305615
1.560017,0.142252,0.305740
1.565017,0.142202,0.305930
1.570017,0.142230,0.306056
1.575018,0.142165,0.306247
1.580018,0.142049,0.306375
1.585018,0.141915,0.306568
1.590018,0.141787,0.306697
1.595019,0.141627,0.306892
1.600019,0.141613,0.307023
1.605019,0.177977,0.304374
1.610019,0.178027,0.304494
1.615019,0.178154,0.304674
1.620020,0.178237,0.304795
1.625020,0.178343,0.304976
1.630020,0.178420,0.305098
1.635020,0.178539,0.305282
1.640021,0.178631,0.305405
1.645021,0.178737,0.305590
1.650021,0.178793,0.305714
1.655021,0.178829,0.305902
1.660022,0.178760,0.306027
1.665022,0.178678,0.306216
1.670022,0.178616,0.306342
1.675022,0.178533,0.306533
1.680022,0.178559,0.306661
1.685023,0.178530,0.306853
1.690023,0.178452,0.306982
1.695023,0.178429,0.307177
1.700023,0.178428,0.307307
1.705024,0.174235,0.304657
1.710024,0.174287,0.304776
1.715024,0.174353,0.304956
1.720024,0.174431,0.305076
1.725025,0.174488,0.305258
1.730025,0.174556,0.305380
1.735025,0.174553,0.305563
1.740025,0.174559,0.305686
1.745026,0.174558,0.305871
1.750026,0.174533,0.305995
1.755026,0.174483,0.306182
1.760026,0.174428,0.306307
1.765026,0.174402,0.306496
1.770027,0.174380,0.306622
1.775027,0.174333,0.306812
1.780027,0.174296,0.306940
1.785027,0.174250,0.307132
1.790028,0.174283,0.307261
1.795028,0.174256,0.307455
1.800028,0.174132,0.307584
1.805028,0.163795,0.304933
1.810029,0.163666,0.305052
1.815029,0.163593,0.305232
1.820029,0.163519,0.305352
1.825029,0.163366,0.305534
1.830029,0.163217,0.305655
1.835030,0.162963,0.305838
1.840030,0.162789,0.305961
1.845030,0.162485,0.306146
1.850030,0.162236,0.306269
1.855031,0.161894,0.306456
1.860031,0.161691,0.306581
1.865031,0.161349,0.306769
1.870031,0.161056,0.306895
1.875032,0.160673,0.307085
1.880032,0.160256,0.307213
1.885032,0.159810,0.307405
1.890032,0.159354,0.307533
1.895033,0.158933,0.307727
1.900033,0.158566,0.307856
1.905033,0.153855,0.305203
1.910033,0.153377,0.305322
1.915033,0.152859,0.305502
1.920034,0.152520,0.305622
1.925034,0.151968,0.305803
1.930034,0.151585,0.305924
1.935034,0.150986,0.306107
1.940035,0.150592,0.306230
1.945035,0.150014,0.306414
1.950035,0.149641,0.306538
1.955035,0.149040,0.306724
1.960036,0.148598,0.306849
1.965036,0.147992,0.307037
1.970036,0.147536,0.307163
1.975036,0.146895,0.307353
1.980036,0.146275,0.307480
1.985037,0.145589,0.307671
1.990037,0.145313,0.307799
1.995037,0.144628,0.307993
2.000037,0.143960,0.308122
2.005037,0.178662,0.305467
2.010037,0.178401,0.305586
2.015036,0.177878,0.305765
2.020036,0.177513,0.305885
2.025036,0.176967,0.306066
2.030035,0.176594,0.306188
2.035035,0.176007,0.306370
2.040035,0.175619,0.306493
2.045034,0.175026,0.306677
2.050034,0.174638,0.306800
2.055033,0.174032,0.306986
2.060033,0.173600,0.307111
2.065033,0.172958,0.307299
2.070032,0.172558,0.307424
2.075032,0.171921,0.307614
2.080032,0.171540,0.307741
2.085031,0.170922,0.307932
2.090031,0.170469,0.308060
2.095031,0.169861,0.308253
2.100030,0.169505,0.308382
2.105030,0.152734,0.305726
2.110029,0.152306,0.305844
2.115029,0.151671,0.306023
2.120029,0.151312,0.306143
2.125028,0.150684,0.306324
2.130028,0.150280,0.306445
2.135028,0.149620,0.306628
2.140027,0.149170,0.306750
2.145027,0.148502,0.306934
2.150027,0.148055,0.307057
2.155026,0.147384,0.307243
2.160026,0.146945,0.307367
2.165025,0.146282,0.307555
2.170025,0.145978,0.307680
2.175025,0.145366,0.307869
2.180024,0.144838,0.307996
2.185024,0.144193,0.308187
2.190024,0.143706,0.308315
2.195023,0.143052,0.308507
2.200023,0.142818,0.308636
2.205023,0.175944,0.305978
2.210022,0.175565,0.306097
2.215022,0.175180,0.306276
2.220021,0.174957,0.306396
2.225021,0.174565,0.306576
2.230021,0.174224,0.306697
2.235020,0.173855,0.306879
2.240020,0.173598,0.307001
2.245020,0.173226,0.307185
2.250019,0.173004,0.307308
2.255019,0.172665,0.307493
2.260019,0.172507,0.307618
2.265018,0.172170,0.307805
2.270018,0.171966,0.307930
2.275017,0.171662,0.308119
2.280017,0.171393,0.308246
2.285017,0.171068,0.308436
2.290016,0.170810,0.308564
2.295016,0.170452,0.308756
2.300016,0.170335,0.308885
2.305015,0.214335,0.306226
2.310015,0.214407,0.306344
2.315015,0.214363,0.306523
2.320014,0.214392,0.306642
2.325014,0.214386,0.306823
2.330014,0.214381,0.306943
2.335013,0.214403,0.307125
2.340013,0.214423,0.307247
2.345012,0.214417,0.307430
2.350012,0.214419,0.307553
2.355012,0.214407,0.307739
2.360011,0.214400,0.307863
2.365011,0.214364,0.308050
2.370011,0.214287,0.308175
2.375010,0.214215,0.308363
2.380010,0.214189,0.308490
2.385010,0.214103,0.308680
2.390009,0.214215,0.308807
2.395009,0.214132,0.309000
2.400008,0.214099,0.309128
2.405008,0.217800,0.306467
2.410008,0.217797,0.306586
2.415007,0.217810,0.306764
2.420007,0.217845,0.306883
2.425007,0.217769,0.307063
2.430006,0.217650,0.307184
2.435006,0.217571,0.307366
2.440006,0.217517,0.307487
2.445005,0.217431,0.307671
2.450005,0.217332,0.307793
2.455004,0.217188,0.307978
2.460004,0.217135,0.308102
2.465004,0.217026,0.308289
2.470003,0.216961,0.308414
2.475003,0.216827,0.308602
2.480003,0.216765,0.308728
2.485002,0.216647,0.308918
2.490002,0.216435,0.309046
2.495002,0.216277,0.309238
2.500001,0.216166,0.309366
2.505001,0.173617,0.306703
2.510000,0.173616,0.306822
2.515000,0.173201,0.307000
2.520000,0.172883,0.307119
2.524999,0.172459,0.307299
2.529999,0.172296,0.307419
2.534999,0.171795,0.307601
2.539998,0.171440,0.307722
2.544998,0.170900,0.307905
2.549998,0.170505,0.308028
2.554997,0.169913,0.308213
2.559997,0.169447,0.308336
2.564996,0.168812,0.308523
2.569996,0.168210,0.308648
2.574996,0.167518,0.308836
2.579995,0.167236,0.308962
2.584995,0.166547,0.309152
2.589995,0.165939,0.309279
2.594994,0.165224,0.309470
2.599994,0.164490,0.309599
2.604994,0.195866,0.306934
2.609993,0.195602,0.307052
2.614993,0.195075,0.307230
2.619992,0.194796,0.307350
2.624992,0.194206,0.307529
2.629992,0.193784,0.307649
2.634991,0.193147,0.307831
2.639991,0.192713,0.307952
2.644991,0.192037,0.308135
2.649990,0.191542,0.308257
2.654990,0.190771,0.308442
2.659990,0.190259,0.308565
2.664989,0.189416,0.308752
2.669989,0.188776,0.308876
2.674989,0.187910,0.309064
2.679988,0.187276,0.309190
2.684988,0.186363,0.309380
2.689987,0.185696,0.309507
2.694987,0.184766,0.309698
2.699987,0.184005,0.309826
2.704986,0.207343,0.307160
2.709986,0.206856,0.307278
2.714986,0.206131,0.307456
2.719985,0.205606,0.307575
2.724985,0.204808,0.307754
2.729985,0.204272,0.307875
2.734984,0.203401,0.308056
2.739984,0.202813,0.308177
2.744983,0.201923,0.308359
2.749983,0.201258,0.308482
2.754983,0.200293,0.308666
2.759982,0.199627,0.308789
2.764982,0.198633,0.308975
2.769982,0.197910,0.309100
2.774981,0.196892,0.309288
2.779981,0.196239,0.309413
2.784981,0.195202,0.309603
2.789980,0.194700,0.309730
2.794980,0.193677,0.309921
2.799979,0.192977,0.310049
2.804979,0.229632,0.307381
2.809979,0.229267,0.307499
2.814978,0.228485,0.307677
2.819978,0.227847,0.307795
2.824978,0.227104,0.307975
2.829977,0.226635,0.308095
2.834977,0.225900,0.308275
2.839977,0.225400,0.308397
2.844976,0.224618,0.308579
2.849976,0.224146,0.308701
2.854975,0.223429,0.308885
2.859975,0.222964,0.309009
2.864975,0.222267,0.309194
2.869974,0.221808,0.309319
2.874974,0.221155,0.309506
2.879974,0.220711,0.309632
2.884973,0.220107,0.309821
2.889973,0.219804,0.309947
2.894973,0.219240,0.310138
2.899972,0.218829,0.310266
2.904972,0.203695,0.307597
2.909971,0.203477,0.307715
2.914971,0.202903,0.307892
2.919971,0.202494,0.308011
2.924970,0.201913,0.308190
2.929970,0.201471,0.308310
2.934970,0.200865,0.308490
2.939969,0.200457,0.308611
2.944969,0.199880,0.308794
2.949969,0.199536,0.308916
2.954968,0.198964,0.309100
2.959968,0.198534,0.309223
2.964967,0.197931,0.309408
2.969967,0.197500,0.309533
2.974967,0.196897,0.309720
2.979966,0.196445,0.309845
2.984966,0.195829,0.310034
2.989966,0.195321,0.310161
2.994965,0.194694,0.310351
2.999965,0.194291,0.310479
3.004965,0.238481,0.307808
3.009964,0.238137,0.307926
3.014964,0.237593,0.308103
3.019964,0.237221,0.308222
3.024963,0.236654,0.308401
3.029963,0.236228,0.308520
3.034962,0.235582,0.308701
3.039962,0.235152,0.308821
3.044962,0.234491,0.309004
3.049961,0.234051,0.309125
3.054961,0.233371,0.309309
3.059961,0.232924,0.309432
3.064960,0.232168,0.309618
3.069960,0.231658,0.309742
3.074960,0.230904,0.309929
3.079959,0.230397,0.310054
3.084959,0.229642,0.310243
3.089958,0.229088,0.310369
3.094958,0.228301,0.310560
3.099958,0.227800,0.310687
3.104957,0.216590,0.308015
3.109957,0.215956,0.308132
3.114957,0.215044,0.308309
3.119956,0.214384,0.308428
3.124956,0.213426,0.308606
3.129956,0.212793,0.308726
3.134955,0.211840,0.308906
3.139955,0.211203,0.309027
3.144954,0.210252,0.309209
3.149954,0.209620,0.309331
3.154954,0.208647,0.309514
3.159953,0.208023,0.309637
3.164953,0.207066,0.309822
3.169953,0.206463,0.309946
3.174952,0.205539,0.310133
3.179952,0.204934,0.310258
3.184952,0.204054,0.310447
3.189951,0.203423,0.310573
